themeCd,themeNm,stockCd,stockNm,stockInfo
149,U-Healthcare(원격진료),A039860,나노엔텍,"나노바이오 및 진단 의료 사업을 주력 사업으로 영위. 인성정보와 U-헬스케어 공동 연구와 마케팅 및 서울시 자치구 보건소 U-헬스케어 사업 진행에 대하여 MOU를 체결. 2013년 SK텔레콤과 스마트 헬스케어 솔루션기기(즉석 질병 진단기기) 공동 개발하였으며, 중국 심천 'SK 심천 메디컬센터'와 'SKT 헬스케어 R&D센터'를 통해 중국 진출."
149,U-Healthcare(원격진료),A263700,케어랩스,"(주)옐로모바일 그룹의 헬스케어 토탈 솔루션 업체. 헬스케어 미디어(병원약국 검색 서비스 '굿닥', 뷰티케어관련 커뮤니티 앱 '바디톡') 및 헬스케어 솔루션(CRM 소프트웨어, 처방전보안시스템, 약국청구프로그램) 등을 영위."
149,U-Healthcare(원격진료),A285130,SK케미칼,"Green Chemicals와 Life Science 사업 영위. Life Science 부문에서는 질병의 예방부터 진단, 치료 등 헬스케어 전 과정에 대한 통합 솔루션 제공. 최초 신약인 항암제 선플라, 천연물 신약 1호 관절염치료제 조인스, 발기부전 치료 신약 엠빅스 등의 신약 개발에 성공한 R&D 역량을 바탕으로 합성, 천연물, 개량신약, 백신 등 다양한 제품 포트폴리오를 구축중."
149,U-Healthcare(원격진료),A033230,인성정보,"U-Health사업(u-Health 관련 Device 및 Platform 생산 및 수출, 종합 헬스케어 서비스 외) 영위. 원격 의료(원격 모니터링) 사업으로 개인 맞춤형 건강관리 서비스인 하이케어 건강관리서비스와 Hicare ASP 서비스 등 제공중."
149,U-Healthcare(원격진료),A065510,휴비츠,"안과 의료기기 전문업체. 안과 및 안경점용 필수 진단기기인 자동 검안기, 자동 렌즈미터, 근접 시력 진단기, 디지털리프렉터, 챠트 프로젝터, 리프렉션 테이블, 세극등현미경 등을 개발/생산/판매중."
151,증권,A003540,대신증권,"대신그룹의 종합증권사. Retail, 기업금융, CM, 법인영업, 자산운용 등의 사업을 영위. 국내 최초로 종합계좌 시스템을 가동했으며, 홈트레이딩시스템(HTS)의 대중화를 선도."
151,증권,A030210,KTB투자증권,"IB업무, 기관투자자 중심의 홀세일 투자중개업(Wholesale Brokerage)과 장내파생상품 및 채권의 투자매매업, 일반 투자자 대상의 리테일 투자중개업 등을 영위하고 있는 중소형 증권사. 장외파생상품 투자매매·중개업 인가 취득."
151,증권,A003530,한화투자증권,"한화그룹 계열의 증권사. 한화생명, 한화손해보험, 한화자산운용, 한화인베스트먼트, 한화저축은행과 함께 한화금융네트워크 일원으로 원-스톱 금융서비스체제를 구축. 2012년 푸르덴셜자산운용과 푸르덴셜투자증권 인수를 통해 대형 증권사와의 경쟁기반을 확보."
151,증권,A039490,키움증권,"국내 최초의 온라인 종합증권사. 투자매매업, 투자중개업, 투자일임업, 투자자문업, 신탁업을 영위하고 있으며, 저비용 사업구조와 국내 최대의 온라인 고객을 기반으로 주식위탁매매 시장점유율 1위를 유지."
151,증권,A001290,상상인증권,"투자매매업, 투자중개업, 집합투자업, 신탁업, 투자자문업, 투자일임업 등을 영위하는 중소형 증권사."
151,증권,A001720,신영증권,"투자매매업(증권, 장내파생상품, 장외파생상품), 투자중개업(증권, 장내파생상품, 장외파생상품), 신탁업, 투자일임업 등을 영위하는 소형 증권사."
151,증권,A071050,한국금융지주,"종합 투자금융 솔루션을 제공하는 금융지주회사. 한국투자증권(주)을 비롯하여 (주)한국투자저축은행, 한국투자파트너스(주) 등을 종속회사로 보유."
151,증권,A008560,메리츠증권,"메리츠금융그룹 계열 증권사. 유가증권의 매매, 위탁매매, 중개 또는 대리 등을 주 사업으로 영위."
151,증권,A001270,부국증권,"1954년 설립된 증권사로 금융자산 효율적 운용을 통해 건전한 재무구조를 유지. 자기매매, 위탁매매, 금융상품 판매 및 대출, 투자신탁 판매, 집합투자업무 등을 영위."
151,증권,A003460,유화증권,"투자매매업, 투자중개업, 투자일임업 등을 영위하는 증권사."
151,증권,A016610,DB금융투자,"DB그룹계열의 종합증권사로 DB손해보험, DB생명보험, DB저축은행 등 그룹 금융사와 협력해 다양한 금융서비스 체제를 구축. 투자매매업, 투자중개업, 투자자문업, 투자일임업, 신탁업, 등을 영위. DB저축은행, DB자산운용 지분 보유."
151,증권,A001750,한양증권,"한양대학교 재단 계열의 증권사. 투자매매업, 투자중개업, 집합투자업, 투자일임업, 투자자문업 등의 다양한 금융서비스를 제공."
151,증권,A016360,삼성증권,"삼성그룹 계열의 업계 상위 증권사. 위탁매매, 자산관리, 투자자문, 기업금융 등의 다양한 금융서비스를 제공함."
151,증권,A001510,SK증권,"자기매매(Dealing), 위탁영업(Brokerage), 인수영업(Underwriting), 금융상품 판매사업 등을 영위하는 중견 증권사."
151,증권,A030610,교보증권,"상품운용과 IB부문에 특화된 교보그룹 계열의 증권사로 대한민국 최초의 증권회사. 위탁매매, 유가증권 및 파생상품 운용, 유가증권 인수 등의 사업을 영위."
151,증권,A006800,미래에셋대우,"미래에셋그룹 계열의 업계 상위 증권사. 자산관리(Wealth Management), 위탁매매(Brokerage), 트레이딩(Trading), 투자은행(Investment Banking) 업무 등을 영위. 20년9월말 기준 77개 지점(투자센터 포함), 3개 해외사무소, 13개 해외법인(Mirae Asset Securities Holdings (USA) Inc. 등을 제외한 실제 영업법인은 11개)을 운영."
151,증권,A001200,유진투자증권,"유진그룹 계열의 증권사. 위탁매매업, 자기매매업, 장내외파생상품업, 선물중개업, 자산운용업 등을 영위."
151,증권,A001500,현대차증권,"현대차그룹 계열의 중소형 증권사. 투자매매업, 투자중개업, 집합투자업, 신탁업, 투자자문업, 투자일임업 등을 영위중."
151,증권,A078020,이베스트투자증권,"1999년 출범한 국내 최초의 무점포 온라인증권사. 현재는 온라인을 근간으로 하는 종합증권사로서 기존 온라인 브로커리지를 포함하는 리테일 부문과 홀세일, IB, Trading 부문 등을 영위중. "
151,증권,A005940,NH투자증권,NH농협금융그룹 계열의 업계 상위 증권사로 투자매매업과 투자중개업 등을 주요 사업으로 영위중.
151,증권,A003470,유안타증권,"대만 유안타증권이 舊 동양증권을 인수하여 사명 변경. 투자매매업, 투자중개업, 투자자문업, 투자일임업, 신탁업 및 그의 관련 업무를 영위."
151,증권,A190650,코리아에셋투자증권,"중소형 증권업체. 채무증권자기매매, 채권인수, 금융자문, 투자중개, 집합투자기구운용 등의 사업을 영위하고 있으며, 중소벤처기업금융, 비상장주식거래, 대체투자, 크라우드펀딩 분야에 특화."
152,온실가스(탄소배출권),A900070,글로벌에스엠,탄소배출권 컨설팅을 주요사업으로 하는 (주)누리온을 종속회사로 보유.
152,온실가스(탄소배출권),A093370,후성,불소를 기반으로 한 가전 및 냉매가스와 반도체용 특수가스 제조업체. 에어컨용 냉매가스를 만드는 과정에서 발생하는 온실가스를 감축할 수 있는 저감시설보유.
152,온실가스(탄소배출권),A033530,세종공업,배기가스 정화기 등 자동차 부품 제조업체로 일산화탄소 제거기 및 이중연소연료 개질기 등을 생산.
152,온실가스(탄소배출권),A005090,SGC에너지,"산업단지 집단에너지사업자로 열과 전기, REC, 탄소배출권 등 안정적인 포트폴리오 보유중. 온실가스 감축 활동을 통해 탄소배출권 확보. 현물시장에서의 변동성을 줄이기 위해 계약시장을 통해 REC(Renewable Energy Certificates, 재생에너지 발전 증명서) 판매중."
152,온실가스(탄소배출권),A220260,켐트로스,"이산화탄소를 포집해 에틸렌 카보네이트로 전환하는 CCU 기술을 개발중이며, 국책과제 '에틸렌 카보네이트 합성용 고효율 불균일계 촉매 상용화 기술개발'의 주관기관으로 참여중임."
152,온실가스(탄소배출권),A086520,에코프로,"온실가스저감시스템, 케미컬 필터 등의 환경오염 방지 관련 소재 및 설비사업을 영위. PFC촉매 및 Scrubber개발."
152,온실가스(탄소배출권),A025750,한솔홈데코,뉴질랜드의 조림사업에 진출(Hansol Newzealand Ltd. 설립)해 탄소배출권을 확보. 국내에서 처음으로 지식경제부로부터 익산공장의 폐목재 스팀 활용으로 온실가스 감축 사업 등록을 인증 받음.
152,온실가스(탄소배출권),A038870,에코바이오,"바이오가스 관련 신재생에너지 전문기업. 수도권매립지 매립가스 발전소, 구미 구포매립장 매립가스 발전 및 CDM사업 등을 영위. 온실가스 감축으로 획득한 탄소배출권 판매."
152,온실가스(탄소배출권),A083420,그린케미칼,"KPX홀딩스그룹 계열의 화학물질 및 화학제품 제조 및 판매업체. 국책과제를 통해 이산화탄소를 고부가가치 소재로 생산하는 이산화탄소 포집 및 전환(Carbon Capture and Utilization, CCU)기술을 개발중."
152,온실가스(탄소배출권),A119650,KC코트렐,"분진처리설비(공장 등의 집진처리장치), GAS처리설비(공장 등의 유해가스처리장치) 등 환경플랜트 사업과 태양광발전설비, 바이오매스 등 신재생에너지 사업을 영위하는 업체. 탈황설비, 집진설비 등을 통해 탄소배출권을 획득한 바 있으며, 상용발전소에 이산화탄소 포집설비를 설치."
152,온실가스(탄소배출권),A036170,클라우드에어,20년10월 고려대학교 산학협력단과 '광민감성 증가로 인한 아스타잔틴 생산력이 향상된 고광유발 헤마토코쿠스 돌연변이체 및 이를 이용한 배출가스 내 이산화탄소의 아스타잔틴 고속 전환 방법' 특허기술 이전 계약을 체결.
152,온실가스(탄소배출권),A069260,휴켐스,"2007년 상반기에 희질산2/3/4 공장의 온실가스 저감시설 설치를 완료했고, 2013년 2월에는 신설공장인 희질산 5공장에 추가로 온실가스 저감시설을 설치하는 등 온실가스 배출권 판매사업을 지속중."
