gvkey,datadate,lev,roa,btm,retvol,ch_price,std_income,default,ln_mve
000908,5/31/2005,0.472828452,0.009450973,0.76093317,0.067314855,9.24,357.227973,0,7.709060658
000164,9/30/2009,0.639473605,0.018416687,0.576241641,0.186054959,-0.22,6.766535434,0,7.036125987
000909,3/31/2006,0.426914548,0.026696705,0.230394701,0.062964527,3.16,34.6431845,0,9.6310121
000278,1/31/2005,0.585690292,0.02955996,0.649754301,0.069700079,9.32,230.1825134,0,9.158128761
000910,12/31/2004,0.410677501,0.028915978,0.536183108,0.184422148,-28.37,20.96515761,0,5.95132076
000911,9/30/2013,0.388895089,0.014174107,0.823148273,0.030365046,12.86,29.80735338,0,7.193219895
000912,6/30/2013,0.147049346,0.027058493,0.348953503,0.137277599,1.38,3.030007487,0,5.460181975
000913,3/31/2008,0.260794596,0.000614135,1.103109137,0.078512536,-0.51,1.260588463,0,4.03840893
000914,6/30/2010,0.412020135,0.01266972,0.719853008,0.069911813,-3.66,3.808132589,0,6.140405968
000915,9/30/2005,0.495467177,-0.004863253,0.238076962,0.099981741,3.54,2.223983834,0,5.521960793
000916,12/31/2012,0.859263961,0.002724512,0.460799376,0.028442837,3.16,31.62465276,0,7.977473825
000917,6/30/2003,0.275738793,0.045894561,0.699520522,0.041811685,0.1,0.458465105,0,3.797746191
000720,6/30/2008,0.399419255,0.009079259,0.709584831,0.114636575,-1.13,6.886661303,0,4.128514078
000918,10/31/2006,0.609476384,0.003547306,0.217447706,0.05032803,9.46,146.5981301,0,9.364534451
000919,11/30/2007,0.367281126,0.012180241,0.530089778,0.114242717,0.75,1.288401012,0,4.003314211
000920,9/30/2004,0.22505518,0.06941147,0.075321949,0.114037001,-10.16,17.7571417,0,9.488214752
000921,1/31/2009,0.517458668,-0.019419509,9.889355693,0.159615391,-3.545,23.28889733,0,3.168190346
000922,6/30/2003,1.518814236,-0.048840567,-1.569801921,0.398788012,0.64,126.692307,0,6.170056658
000923,12/31/2008,0.618409238,-0.170477563,0.819024033,0.100229854,-6.15,34.32518291,0,9.950211297
000924,6/30/2002,0.85884394,0.001761165,0.373555472,0.127752421,2.3,160.1732729,0,7.270686859
000925,1/31/2006,0.49181525,0.168137285,0.130240175,0.204756299,3.93,0.555863614,0,4.160756328
000926,6/30/2004,0.401584129,0.010955659,0.409630268,0.074408054,1.22,152.6325731,0,9.884311471
000927,6/30/2006,0.869003074,0.010210323,0.641469971,0.063831766,-0.2,10.36184831,0,4.375288988
000928,12/31/2003,0.784046375,-0.006885478,0.653338898,0.084727461,3.18,198.3545765,0,9.396980769
000929,7/31/2006,0.44155285,0.025872786,0.400953222,0.120164578,-7.59,4.227521798,0,6.452197082
000930,12/31/2010,0.5024196,0.007585696,1.519245257,0.136491334,1.03,6.701103462,0,5.424649356
000931,9/30/2008,0.089728713,-0.017519758,0.853586181,0.130045676,-26.95,10.5895607,0,6.750703776
000693,3/31/2009,0.654182846,0.007887225,0.837711572,0.207716508,-11.73,3.721266209,0,5.609094545
000874,3/31/2011,0.876927904,-0.015691507,0.097428455,0.061857752,-0.04,3.940509694,0,6.267905423
000932,3/31/2012,0.671813682,0.008795283,0.528701612,0.091567014,-11.83,216.1308617,0,8.054430874
000933,9/30/2011,0.143617729,-0.018434713,0.71279275,0.102814189,-0.81,4.994651407,0,3.991920472
000934,6/30/2013,0.56548477,0.067694821,0.252870626,0.049058605,9.42,703.9376866,0,10.48329566
000216,3/31/2013,0.469421392,0.012809762,0.427301509,0.049766178,17.87,20.40201938,0,8.365010668
000935,3/31/2008,0.73868542,0.004791685,0.730314777,0.126221432,-10.61,3.425323241,0,4.03473043
000936,9/30/2012,0.204558891,0.268836629,0.118468499,0.071511591,3.07,1.502892716,0,5.32020434
000738,12/31/2013,0.379742537,0.05615181,0.942768194,0.105601429,-5.71,4.24314754,0,6.624896754
000918,7/31/2013,1.141798419,0.029314888,-0.053235889,0.063235533,8.22,137.4892166,0,9.691117013
000937,9/30/2008,0.902854115,-0.061987486,0.00705072,0.152921121,-2.39,10.22097393,0,5.62450403
000938,6/30/2011,0.399132002,-0.039052165,0.150576062,0.121068278,4.01,1.993662676,0,6.938903187
000939,3/31/2009,0.258735436,0.02611813,0.418438148,0.155967335,-0.74,3.382517388,0,5.724802139
000940,6/30/2011,0.858219155,-0.002812574,0.548242274,0.080956499,0.01,3.573446249,0,4.517212361
000941,9/30/2004,0.587097053,0.013604225,0.335157426,0.074710885,2.84,8.112893766,0,6.749671078
000556,12/31/2009,0.365355943,0.025452863,0.230326307,0.125897645,1.01,10.03695773,0,7.767962724
000942,12/31/2006,0.238953373,0.041400173,0.141405889,0.08072319,1.95,5.432721981,0,7.788431418
000943,6/30/2010,0.620931247,0.00939032,0.318622256,0.108698088,5.56,4.960987183,0,6.568002768
000944,6/30/2004,0.518223153,0.010273798,0.282868391,0.0434431,9.58,22.23879871,0,7.666644052
000305,6/30/2006,0.525245541,0.007886133,0.886059402,0.060697545,3,1874.98858,0,11.12200326
000945,12/31/2003,0.328656544,-0.035879753,0.678456606,0.175077839,2.05,51.13611219,0,7.162737905
000946,4/30/2003,0.407672519,0.005841344,0.71012132,0.12896432,4.15,16.24427774,0,6.075162221
000358,3/31/2011,0.581907096,0.006606717,0.45114528,0.074291885,-0.74,1.707099402,0,6.061997612
000947,9/30/2010,0.742702874,0.009077579,0.345260332,0.056585919,16.8,11.35703509,0,8.055781823
000157,3/31/2006,0.441902081,0.007806314,0.305445977,0.085688618,-3.22,125.7408168,0,8.86243189
000721,12/31/2003,1.038754959,-0.014571254,-0.132880794,0.145148633,-0.68,3959.613749,0,8.941931469
000948,10/31/2003,0.247279115,0.022071944,0.426795591,0.098899323,2.31,3.954755972,0,6.718113595
000791,12/31/2013,0.573401158,0.003408682,0.85739153,0.047342237,6.97,6282.19646,0,11.92360421
000949,3/31/2007,0.548620934,0.030940594,0.209230739,0.048985408,14.15,16.82406172,0,9.052667095
000950,9/30/2002,0.243878343,-0.002368602,0.94282383,0.12390466,-2.01,4.478308248,0,5.58143215
000951,9/30/2010,0.585132252,0.006120258,0.515278514,0.188340396,0.96,19.32837369,0,6.217819616
000952,6/30/2010,0.184615385,0.020554344,0.786246246,0.148055664,-5.865,2.094768171,0,4.198704578
000953,9/30/2006,0.615001801,0.028771745,0.226494448,0.136330477,-7.06,6.884255303,0,7.459432071
000954,6/30/2010,0.4949983,0.008604213,0.481884919,0.070265129,8.46,3.498737104,0,7.409861426
000955,9/30/2003,0.41694562,0.024349801,0.470646856,0.04947816,1.29,3.191036276,0,5.986983321
000956,12/31/2005,0.104499786,0.011583575,0.286280272,0.113275916,-2.01,2.718239816,0,6.893031413
000363,6/30/2003,0.494132856,0.003477992,0.755315928,0.111346121,-3.94,1.711859754,0,6.276755288
000855,12/31/2007,0.212520723,0.059445804,0.222342353,0.071312792,4.6,300.8999615,0,10.7113742
000957,3/31/2002,0.723782197,0.002693268,0.499815777,0.055542618,-3,2.729016566,0,5.962702867
000958,9/30/2012,0.413321409,-0.021591593,2.665507386,0.251388094,-9.29,51.12624366,0,5.529365276
000959,6/30/2006,0.436302689,0.024966252,0.293682442,0.034045573,6.48,300.514346,0,11.74835205
000960,9/30/2007,0.610156283,0.004862141,0.2558778,0.037463201,1.98,5.383050858,0,5.192196562
000961,4/30/2007,0.569948387,0.016564373,0.622516447,0.108299667,-0.36,2.524837141,0,5.447133242
000962,6/30/2013,0.391873362,-0.015249253,0.317164678,0.139353331,3.83,16.8752918,0,7.137671436
000963,9/30/2009,0.650485359,0.007638979,0.166852277,0.16059809,-8.41,20.56162232,0,7.507190458
000964,4/30/2003,0.71342614,0.006989372,0.974699465,0.327501927,-2.33,4.243082378,0,3.419026494
000965,7/31/2003,0.314138678,-0.092397978,0.265828847,0.280200111,2.49,176.0814934,0,4.962041301
000966,9/30/2005,0.227916093,-0.17150719,0.23858534,0.13631806,-5.55,2.885791116,0,5.145770666
000967,9/30/2008,0.459221294,0.217824183,1.441729568,0.08241238,-17.59,82.06320359,0,6.662073336
000068,4/30/2008,0.797450171,-0.0135123,1.177965717,0.146803607,-14.81,51.37324181,0,5.943011164
000183,12/31/2013,0.660365869,0.001846864,0.821666276,0.077493962,1.75,5.146518725,0,6.585138653
000968,4/30/2006,0.541843878,0.027022427,0.37883745,0.093848547,14.32,12.8105368,0,7.469726576
000291,9/30/2010,0.319091539,0.030037889,0.640645027,0.079020207,16.18,9.448594416,0,7.368099001
000969,9/30/2013,0.194646886,0.029635068,0.384001144,0.065764343,-1.02,3.285110625,0,6.842674744
000612,5/31/2009,0.814625384,-0.049373225,1.427868183,0.457456657,-18.73,6.003432582,0,4.856293663
000970,10/31/2009,0.538567532,0.038959222,0.266063808,0.229158747,10.48,7.189175214,0,5.513234372
000971,11/30/2004,0.243906653,0.069327314,0.403140792,0.174617801,-16.49,12.09643819,0,7.045325683
000849,3/31/2007,0.634182548,0.009628887,0.520786395,0.073949669,-19.75,113.9462477,0,9.770421072
000972,4/30/2006,0.668249992,0.00862108,0.206231464,0.104042817,11.39,14.79883539,0,7.664118497
000973,4/30/2008,0.62539482,0.022109918,0.508867277,0.062242427,0.71,20.12837587,0,8.159374737
000974,4/30/2005,0.72834181,-0.00678956,0.332416513,0.145507492,-3.14,4.736219056,0,5.422328611
000725,12/31/2009,0.19849206,-0.093216271,0.473245616,0.276975459,-0.0354,1.771151811,0,4.438943355
000975,9/30/2003,0.805930878,-0.001208932,0.566426341,0.141660766,-0.62,77.5704644,0,6.787804846
000976,12/31/2009,0.518913276,-0.005681266,1.929830713,0.235390655,-1.4,0.952405513,0,2.329006941
000977,7/31/2007,0.599735744,-0.051751591,0.856511435,0.049420513,-0.81,10.15509677,0,6.498087673
000978,12/31/2009,0.141339264,-0.115962441,0.613576009,0.209637704,0.6588,7.574186056,0,4.0366307
000224,12/31/2006,0.635845946,0.004524392,0.603148708,0.027988863,4.38,37.38106747,0,7.28110484
000979,6/30/2010,0.563128083,0.023446591,0.440445733,0.150107763,24.27,7.260916885,0,6.533383959
000596,5/31/2009,0.308576788,0.024352067,0.346039927,0.146207488,-18.12,9.601883351,0,7.730752502
000980,2/29/2004,0.542921071,0.021389854,0.953858842,0.167980891,7.38,1.91034244,0,5.060218794
000981,9/30/2009,0.490075803,0.002357997,1.126533227,0.25227144,-12,16.13569601,0,6.785749214
000982,9/30/2012,0.459719012,-0.004289643,0.586894359,0.097955163,4.23,5.075402632,0,6.776852075
000983,6/30/2009,0.468563642,-1.35E-05,0.514407262,0.158423485,-1,2.075505683,0,5.724520938
000984,9/30/2003,0.635227051,0.002761967,0.406907521,0.062117121,21.22,18.66761351,0,7.172787581
000985,3/31/2005,0.169365501,0.004074533,0.673432545,0.085130107,-7.25,5.338626696,0,5.95887968
000986,12/31/2011,0.197698186,-0.007200196,0.235476432,0.199945284,2.37,5.068051851,0,6.743411261
000987,6/30/2008,0.422793061,0.01574192,0.425467847,0.1315746,-3.41,114.7905335,0,10.32272592
000988,6/30/2008,0.359594188,0.025676353,0.395140536,0.128765393,-2.51,1.202079797,0,3.253447285
000989,6/30/2013,0.28105423,0.03223505,0.249688476,0.074929774,12.07,9.670366566,0,6.626320889
000990,12/31/2013,0.672319233,0.014940427,0.187559893,0.050025932,54.31,121.782161,0,10.17715692
000336,6/30/2008,0.230844499,0.005815697,0.736653449,0.196870634,-0.14,2.487139139,0,4.848293996
000991,2/28/2010,0.648290859,0.025732489,0.323409726,0.097768579,13.41,22.79100801,0,8.648419197
000822,6/30/2012,0.445583194,0.014146231,0.415354572,0.136287978,-31.73,6.598993822,0,7.507869732
000665,3/31/2008,0.455079517,-0.035134082,0.255563376,0.167791344,-16.28,5.868173454,0,5.413004236
000337,6/30/2009,0.739949049,-0.010171709,0.751308005,0.599424025,-39.58,119.1175626,0,8.554512687
000222,3/31/2012,0.369109235,0.031871425,0.262223797,0.059106364,9.42,13.45116997,0,9.086153791
000992,6/30/2011,0.710514303,0.004260499,0.749086911,0.034926271,3.61,23.34388233,0,8.532971536
000383,12/31/2006,0.475984035,0.009389936,0.922306178,0.07359456,-5.7,0.740665737,0,4.508893289
000993,12/31/2012,0.126487386,0.031649842,0.25429623,0.106786646,-4.09,2.192044729,0,6.978771183
000994,9/30/2008,0.623984729,0.019463263,0.409770325,0.078402569,14.3,108.4449412,0,10.10708828
000995,12/31/2012,0.810929523,0.005881603,0.40944436,0.142105062,1.95,31.18017644,0,7.778877953
000996,9/30/2010,0.218651786,0.00290766,0.627017627,0.088740414,0.41,1.778818185,0,5.459258737
000997,1/31/2010,0.308238636,0.008167614,1.102216497,0.121067089,3.93,53.83823236,0,7.477235335
000998,9/30/2008,0.511330292,0.023080517,0.244578011,0.076784539,9.55,1.019524774,0,5.941841436
000501,6/30/2006,0.539621224,-0.009335265,2.418436598,0.103699655,-8.24,32.62221716,0,5.871599345
000832,6/30/2011,0.138081274,0.020084469,0.379929158,0.194889216,0.09,29.40503603,0,6.943793915
000999,9/30/2006,0.22429401,0.041448417,0.235983291,0.255097365,4.68,0.510769554,0,4.749011102
001000,9/30/2006,0.038838479,3.10E-05,0.513559362,0.179413319,-1.22,0.674978279,0,6.393820293
001001,6/30/2006,0.450566792,0.023154041,0.270102201,0.068186833,10.17,30.46808836,0,8.92518279
001002,9/30/2005,0.037754635,0.011171071,0.374415583,0.277070106,3.2,3.212854813,0,4.860296551
000222,9/30/2007,0.398601936,0.027500384,0.247077912,0.037155195,-26.93,10.88100775,0,8.754203715
001003,6/30/2012,0.374535907,0.001647322,0.671247967,0.282946876,-0.28,2.984027575,0,5.406554989
001004,9/30/2011,0.324081729,0.028227235,0.950904547,0.10771231,-2.67,108.3995897,0,8.702590015
000344,1/31/2003,0.494139514,0.010000971,0.686341966,0.161379413,-4.7,656.9686847,0,10.88059715
001005,6/30/2005,0.510466334,-0.215022775,0.382437251,0.059494204,-2.82,29.1234579,0,7.866383688
000177,3/31/2010,0.377944298,0.014869123,1.203682614,0.236565936,4.44,56.72549204,0,7.675765709
001006,3/31/2012,0.478363851,0.000287998,0.496194792,0.134165462,0.79,25.63376341,0,5.967634043
001007,3/31/2012,0.54655077,0.031226844,0.156416042,0.082382933,5.76,22.15494468,0,9.015717596
001008,6/30/2010,0.437883196,0.024636939,0.856546137,0.1974474,-0.58,2.059743045,0,3.861689251
001009,6/30/2010,0.701447568,0.010714923,0.910039129,0.268803882,2.41,22.64189236,0,5.715624612
001010,3/31/2004,0.514125723,0.009276594,0.522776344,0.06610093,3.81,209.9899998,0,10.91697524
001011,9/30/2013,0.712381095,0.020373006,0.26177945,0.049516342,13.86,10.52886726,0,7.982087621
000581,3/31/2008,0.27880174,-0.529829842,0.873103699,0.159769827,-0.67,7.016217141,0,4.673608904
001012,3/31/2009,0.520625517,-0.130156379,0.213346794,0.356659135,-0.7261,6.506739042,0,3.943186013
000698,7/31/2011,0.533136836,-0.004017136,1.374117925,0.23245508,2.97,7.70963801,0,5.569702131
001013,9/30/2003,0.371118418,0.004859408,0.599948386,0.096899715,4.03,1.99005362,0,5.197200888
001014,3/31/2012,1.004479064,0.029034985,-0.00385267,0.10051876,8.57,109.3948277,0,9.597926547
001015,9/30/2006,0.3730177,0.014444627,0.663262566,0.139219928,-2.71,1.915552024,0,5.044254515
001016,2/29/2012,0.150298449,-0.111287785,0.649687313,0.154824739,-3.4,6.547523725,0,5.053556843
000532,9/30/2003,0.688582908,-0.117953186,0.242699864,0.113570516,-6.19,20.4926425,0,6.859567473
001017,6/30/2013,0.609936179,0.002847144,0.627735208,0.040656949,7.48,77.36811121,0,9.41596219
001018,4/30/2006,0.273596216,0.014989024,0.317262342,0.103815224,5.22,4.447733527,0,6.03604185
001019,9/30/2004,0.816674254,0.003446706,1.14449733,0.051741135,2.15,160.4777325,0,7.340373709
001020,9/30/2009,0.187318951,0.047138861,0.221590621,0.145314637,14.37,7.871766773,0,7.293802623
001021,12/31/2013,0.565653747,0.016025498,0.307005577,0.062470576,27.76,69.59137329,0,10.07157528
000616,6/30/2011,0.64829905,0.000308329,1.355332535,0.07588397,0.199,0.165455957,0,2.676064055
001022,6/30/2005,0.372977166,0.010062781,0.550404063,0.127988871,0.59,81.50769723,0,7.932923016
001023,6/30/2010,0.197988698,-0.030361077,0.81793203,0.118764032,0.11,1.886561179,0,3.935521735
000467,6/30/2010,0.491196407,-0.023865997,0.979213378,0.181015653,1.35,141.976626,0,7.469345973
000058,12/31/2003,0.617204027,-0.049375337,0.133015922,0.262050988,9.89,23.24435302,0,6.696571029
001024,6/30/2011,0.586332157,0.020384163,0.430944151,0.054088979,21.57,13.75595947,0,8.198439721
000502,12/31/2013,0.515140561,-0.029414511,0.631452997,0.099506864,4.2,5.148868445,0,5.770644482
001025,6/30/2002,0.631588989,0.008803489,0.336263554,0.059440116,-14.31,1334.891814,0,9.968775415
000045,6/30/2013,0.65833619,0.01681197,0.547506773,0.051738208,22.73,382.1230528,0,8.491951992
001026,6/30/2012,0.59813873,-0.010091999,0.229997568,0.138857694,-5.93,44.38088144,0,8.366626548
001027,12/31/2005,0.279425504,0.003240235,0.124512791,0.116808029,4.62,4.925525715,0,6.366892008
000864,6/30/2010,0.545310382,0.012791057,0.753608408,0.050897355,-0.74,988.0850312,0,11.64942858
001028,3/31/2005,0.552891276,0.016839119,0.68006241,0.0881574,-0.89,40.35263744,0,7.173942044
001029,6/30/2006,0.950343994,0.038258037,0.027253691,0.224574705,0.61,55.38232133,0,6.386898309
000166,3/31/2003,0.27147613,0.013773777,0.882286344,0.094785903,-8.49,6.919778845,0,5.908968416
000649,12/31/2004,0.649023125,0.028718213,0.117019922,0.057809644,0.94,45.46877667,0,10.09810498
001030,9/30/2004,0.862574382,0.006830271,0.231850727,0.189405155,-5.2,48.29602068,0,5.666652614
001031,9/30/2009,0.423626507,0.009046323,0.780299223,0.248064877,-13.68,42.3133916,0,7.981957074
001032,9/30/2005,0.599529615,-0.000116613,0.643716027,0.113002543,7.93,14.8418722,0,6.085028886
001033,9/30/2004,0.230218286,-0.09233279,0.182756886,0.207720688,0.35,3.832556806,0,5.602520216
001034,3/31/2003,0.185948585,-0.118654051,0.238413064,0.250194541,-27.28,22.20832051,0,7.060666374
001035,3/31/2012,0.700119394,-0.000932746,2.585509063,0.134142717,-7.43,228.1966713,0,6.823194442
001036,9/30/2004,0.744671034,0.008189536,0.628050278,0.033284801,3.79,10.62031349,0,7.427094388
000165,12/31/2005,0.271792493,0.015120632,0.716475451,0.06439239,0.49,5.163641343,0,6.692221897
000176,12/31/2010,0.243517738,0.011328074,0.524731775,0.100022802,3.86,5.040474501,0,7.701698293
000357,5/31/2007,0.60883316,-0.001426644,0.803749832,0.071714621,2.68,6.246743489,0,5.135121443
001037,5/31/2013,0.372342673,0.017760549,0.338790047,0.179308288,4.06,4.081691287,0,5.932481234
001038,3/31/2008,0.583888246,0.020193978,0.340314704,0.082854481,9.56,6.752823971,0,7.414710221
001039,9/30/2013,1.319844358,0.014396887,-1.110292542,0.108298532,3.62,219.4052907,0,6.640612817
001040,3/31/2008,0.336013683,-0.092459284,1.424411871,0.086185841,-2.76,8.283983548,0,4.003372808
000903,12/31/2012,0.817177411,0.00417845,0.194920703,0.078009366,0.25,21.38693821,0,8.682654459
001041,10/31/2007,0.617881942,-0.135945918,0.245292178,0.156727407,-1.27,21.83052721,0,4.022262997
001042,9/30/2012,0.390285279,0.011957182,0.345359121,0.153480782,15.2,9.238855553,0,6.889621807
001043,3/31/2010,0.822259857,0.004411262,1.391301854,0.223837205,3.07,1.35520748,0,4.384421265
001044,12/31/2005,0.55588368,0.009474591,0.597537893,0.030137762,1.32,125.5319628,0,9.793777366
001045,3/31/2012,0.789065652,-0.003952484,0.180705293,0.138079563,0.99,31.50234664,0,6.294384801
001046,1/31/2006,0.193099349,0.044486113,0.101873241,0.126673616,-9.12,14.16579141,0,8.976639356
000359,3/31/2013,0.094459448,0.003220427,0.994663722,0.104677588,-2.63,20.56275037,0,6.994853561
001047,6/30/2006,0.111581254,-0.037272421,0.613545572,0.15149889,0.14,8.462846708,0,4.453135167
001048,12/31/2008,0.797492251,0.019921105,0.298012249,0.115553043,-28.74,148.3021365,0,10.09064981
001049,6/30/2011,0.245251103,0.024401447,0.535008157,0.146807287,30.77,2.679614483,0,5.766499212
001050,9/30/2005,0.587367104,0.009005629,0.34576459,0.051298607,8.82,6.065595384,0,6.847052305
000222,3/31/2006,0.426294641,0.030023929,0.288706808,0.054745821,4.54,10.76814584,0,8.389666818
001051,6/30/2004,0.821772074,-0.010792071,0.253935962,0.241957981,5.1,66.25309612,0,6.833504466
001052,5/31/2011,0.658681645,0.009545313,0.207181351,0.090441022,0.94,15.91360561,0,4.496999726
001053,9/30/2008,0.136220752,0.011360735,0.901380722,0.082552382,0.04,10.3134133,0,7.306397162
001054,9/30/2002,1.120688722,-0.035889884,-3.304074865,0.804322897,-0.68,671.3752456,0,6.522851863
001055,9/30/2006,0.7758955,0.018930503,0.220857315,0.073244125,21.41,12.65596905,0,7.583513341
001056,12/31/2005,0.673476422,-0.08206177,0.145868879,0.14668613,0.64,16.24059082,0,4.578922715
001057,3/31/2013,0.615877201,0.004708541,0.491117291,0.078947934,2.59,270.3020727,0,10.0867576
001058,6/30/2003,0.153496344,0.021760301,0.243346278,0.20317438,32.621,15.81231665,0,7.590298597
000787,1/31/2010,0.465542494,0.028166898,0.338260807,0.248068523,11.13,9.389088193,0,5.125655108
001059,3/31/2011,0.155866793,0.042601125,0.302968225,0.059419896,6.48,16.82432615,0,8.289617008
001060,3/31/2010,0.289376621,3.65E-05,0.670679924,0.207757142,-5.89,0.692707675,0,3.367772958
001061,3/31/2012,0.420232272,0.039212621,0.534689935,0.066081651,0.54,8.274433794,0,7.585555089
001062,9/30/2007,0.304774428,-0.125480477,0.313611425,0.263344294,-0.72,3.063602394,0,3.773340081
001063,1/31/2009,0.459080127,0.057109528,0.708470684,0.167005239,-3.91,34.70110003,0,6.997309607
000654,12/31/2005,0.621208623,0.012467336,0.515615262,0.061467237,-4.27,25.98078226,0,8.67776136
001064,9/30/2004,0.382353525,0.028467071,0.259767698,0.065570652,15.11,8.363534118,0,7.659382855
000245,8/31/2009,0.656855331,0.009190856,0.351110888,0.193322449,-8.49,218.2601056,0,9.62324672
001065,3/31/2002,0.101932639,0.000552495,0.409498485,0.172700682,4.9775,57.21445112,0,7.092355114
001066,9/30/2010,0.554156266,-0.255886005,0.083950269,0.167945638,1.61,39.55076484,0,6.048302054
000108,9/30/2010,0.739176298,-0.013730478,1.132902652,0.105075654,-2.83,32.68299068,0,6.078808581
001067,9/30/2012,0.18529007,0.022708025,0.476968481,0.082046951,-0.52,3.017115168,0,6.113177606
001068,12/31/2010,0.327604049,0.016737908,0.509995836,0.046910419,3.28,26.43313651,0,7.982832785
001069,6/30/2013,0.502956524,0.016479596,0.909652882,0.047757457,6.25,72.48623445,0,9.079949642
001070,12/31/2010,0.508398214,0.00222384,1.010354328,0.085837793,-0.38,2.193965933,0,4.696983349
001071,12/31/2011,0.210799578,0.007138145,0.809257275,0.127988078,1.53,4.434123262,0,4.996016965
000790,6/30/2004,0.51227518,0.01948888,0.527956584,0.070794401,10.72,20.07524983,0,7.66702067
000414,3/31/2003,0.282959722,-0.022020356,0.755120467,0.203543838,-9.99,47.824695,0,6.743086511
000622,3/31/2005,0.091008233,0.06025071,0.186430814,0.113989555,11.73,6.257807178,0,6.701586783
001072,11/30/2008,0.302531622,0.051701172,0.222406084,0.17638287,-71.35,154.2618082,0,10.08738849
001073,6/30/2003,0.382933589,-0.023539878,0.34600078,0.163647583,0.2,1.243482227,0,4.646775745
001074,3/31/2012,0.365327232,0.015563901,0.432101935,0.075732996,1.82,13.93459885,0,8.196954759
001075,3/31/2004,0.094247374,0.022793943,0.616487403,0.094954695,4.29,1.83851937,0,5.583297191
000584,3/31/2007,0.619160714,0.017865644,0.382760761,0.050829739,-0.59,55.92718306,0,7.787517055
001076,12/31/2002,0.218096458,0.013230901,0.623082845,0.293954556,-0.72,19.95739278,0,5.682015347
000293,3/31/2005,0.648783995,0.005429258,0.413703943,0.047364653,4.32,566.0025014,0,10.42368661
001077,3/31/2008,0.604636017,-0.010097334,0.812440198,0.159333201,-10.81,12.74000073,0,5.180874823
001078,12/31/2003,0.268012517,0.01590088,0.301749173,0.210698635,6.907,14.76162034,0,5.943838835
001079,12/31/2008,0.05525916,0.001793619,2.219404793,0.160918127,-2.47,6.800395625,0,4.869658117
001080,12/31/2007,0.644125353,0.009824667,0.10948474,0.11447984,-8.53,0.717837416,0,6.874946819
001081,6/30/2007,0.35411872,0.001695134,0.673153734,0.109991683,-3.67,7.695504186,0,5.939649538
001082,6/30/2005,0.711072287,0.042367329,0.333979717,0.131579448,-7.47,188.5173732,0,8.284332178
001083,6/30/2007,0.61460374,0.009082814,0.226393925,0.068879845,15.9,65.37203249,0,9.157305562
001084,12/31/2003,0.325598258,0.008306936,0.603112401,0.070660714,6.35,5.985325712,0,6.394166708
001085,3/31/2013,0.516778053,0.003113394,1.067112848,0.08150988,-0.02,11.93913561,0,7.691981062
001086,9/30/2006,0.383954591,0.000850101,0.584351268,0.118215846,1.12,10.30139247,0,5.764294525
000914,6/30/2013,0.349936887,0.014886425,0.724482979,0.089677424,7.67,1.676275297,0,6.434065858
000500,3/31/2013,0.486963341,0.011421833,0.294089176,0.070589162,-1.78,3.728656374,0,7.123750413
001087,9/30/2003,0.449910186,0.011923202,0.699842719,0.063572962,0.79,3.378420542,0,5.586964948
001088,12/31/2007,0.4365652,-0.015204533,1.290290024,0.056303927,-7.85,74.47095707,0,7.251449999
001089,11/30/2011,0.527761109,0.004468198,0.58284028,0.17751416,-4.04,13.8277695,0,5.234743287
001090,3/31/2006,0.588836975,0.041912956,0.578916944,0.104950313,-3.97,6.626482233,0,5.997742003
000845,9/30/2003,0.498380113,0.021857989,0.346290495,0.031418349,4.7,1306.063048,0,12.39623588
000859,12/31/2013,0.701274686,0.013012434,0.351731881,0.060898281,29.04,1123.758607,0,11.66958779
000722,6/30/2003,0.672614441,0.006444801,0.68259851,0.104055754,-3.91,13.44643289,0,6.893367875
001091,9/30/2008,0.563288293,0.024677839,0.185748353,0.048564454,1.32,20.87490317,0,9.394598053
001092,3/31/2004,0.600893326,0.012119023,0.278363492,0.103330757,4.46,48.05705283,0,8.381491445
001093,4/30/2004,0.245792552,0.019416002,0.212821784,0.169913817,5.35,14.7512393,0,8.802784082
001094,4/30/2007,0.421778158,0.005749712,0.592274226,0.064733159,1.72,17.89368413,0,6.679598583
001095,12/31/2002,0.560530989,0.01820045,0.370350438,0.082740915,-30.4,7.563095318,0,7.576108822
000384,9/30/2012,0.708128404,-0.065788778,0.341951918,0.063757765,2.71,993.1974098,0,9.689037106
000548,6/30/2011,0.671682102,0.00079202,1.064503819,0.043613229,5.56,53.99766996,0,7.279943482
000902,9/30/2011,0.302031358,0.028892171,0.675758849,0.108372543,-0.13,108.8357912,0,7.614402532
000903,9/30/2007,0.707680416,0.008695987,0.281536642,0.046437066,-12.46,7.509362731,0,8.716871996
001096,10/31/2012,0.821071461,-0.022841941,0.576177159,0.295642288,-15.51,578.9034894,0,8.805088441
001097,3/31/2004,0.099920157,-0.025433988,0.517349142,0.268349701,2.54,7.348917363,0,4.90600281
000942,12/31/2012,0.576473547,0.024745796,0.233035594,0.068422331,7.76,18.72922449,0,7.928304309
001098,3/31/2012,0.324229882,-0.153840413,0.314678134,0.109769661,-5.48,4.929260683,0,5.757316922
000086,9/30/2006,0.872590524,-0.118910383,1.040574339,0.184533892,-15.11,10.90083454,0,6.074389344
000833,7/31/2007,0.486074384,0.025681061,0.474638103,0.057499482,2.3,5.621549111,0,7.141090098
001099,12/31/2013,0.484354485,-0.253794523,0.109916481,0.225569534,-3.78,30.24150186,0,6.101710181
