"연도","선수명","팀명","경기","타석","타수","안타","홈런","득점","타점","볼넷","삼진","도루","BABIP","타율","출루율","장타율","OPS","wOBA","WAR"
2016,"오선진","한화",57,53,43,7,0,6,3,5,8,0,0.2,0.163,0.28,0.163,0.443,0.234,-0.45
2016,"최경철","LG",29,52,45,7,0,3,2,4,16,0,0.241,0.156,0.24,0.2,0.44,0.216,-0.45
2016,"이성우","KIA",55,89,76,16,0,9,6,5,10,0,0.239,0.211,0.282,0.224,0.506,0.247,-0.46
2016,"양석환","LG",80,215,203,56,6,24,37,6,48,3,0.331,0.276,0.297,0.424,0.721,0.31,-0.47
2016,"김정혁","삼성",46,118,106,25,2,13,11,9,25,1,0.288,0.236,0.299,0.321,0.62,0.284,-0.48
2016,"채태인","넥센",124,417,370,106,7,29,72,36,92,0,0.354,0.286,0.345,0.397,0.742,0.331,-0.49
2016,"장운호","한화",51,85,76,18,0,7,11,4,16,0,0.3,0.237,0.293,0.289,0.582,0.272,-0.49
2016,"남태혁","KT",16,48,44,9,0,2,2,3,18,1,0.333,0.205,0.25,0.273,0.523,0.237,-0.5
2016,"이진석","SK",41,45,43,8,0,6,2,2,19,0,0.333,0.186,0.222,0.256,0.478,0.219,-0.5
2016,"박찬호","KIA",69,46,42,7,0,9,3,3,9,2,0.212,0.167,0.222,0.167,0.389,0.192,-0.5
2016,"강지광","넥센",40,80,66,13,1,10,7,11,24,1,0.286,0.197,0.316,0.273,0.589,0.284,-0.51
2016,"김재현","넥센",56,82,72,13,0,8,8,7,14,0,0.224,0.181,0.263,0.208,0.471,0.231,-0.55
2016,"강한울","KIA",104,322,298,81,0,36,27,15,46,7,0.321,0.272,0.307,0.336,0.643,0.292,-0.56
2016,"이진영","KIA",17,33,29,4,0,4,2,3,10,1,0.211,0.138,0.219,0.138,0.357,0.184,-0.56
2016,"이우민","롯데",52,98,83,16,1,19,8,7,16,2,0.227,0.193,0.287,0.289,0.576,0.271,-0.58
2016,"황목치승","LG",48,39,39,7,0,7,4,0,9,2,0.233,0.179,0.179,0.256,0.435,0.187,-0.58
2016,"김재유","롯데",21,30,27,4,0,8,1,1,7,2,0.2,0.148,0.207,0.148,0.355,0.178,-0.6
2016,"손용석","롯데",51,99,90,22,0,8,9,1,18,0,0.297,0.244,0.278,0.3,0.578,0.262,-0.61
2016,"차일목","한화",117,329,276,63,3,30,38,30,57,0,0.271,0.228,0.308,0.29,0.598,0.28,-0.61
2016,"최선호","삼성",60,27,26,3,0,11,3,1,11,1,0.2,0.115,0.148,0.154,0.302,0.14,-0.63
2016,"문상철","KT",48,87,80,16,1,9,7,4,26,1,0.278,0.2,0.253,0.325,0.578,0.256,-0.64
2016,"정상호","LG",77,159,132,24,1,12,10,17,39,0,0.245,0.182,0.29,0.242,0.532,0.26,-0.7
2016,"김민혁","KT",26,31,29,3,0,3,0,2,8,2,0.143,0.103,0.161,0.138,0.299,0.147,-0.71
2016,"이영욱","삼성",104,52,49,8,1,16,4,2,21,6,0.259,0.163,0.212,0.245,0.457,0.208,-0.73
2016,"이호신","KIA",51,43,39,6,0,1,2,2,10,1,0.2,0.154,0.19,0.205,0.395,0.181,-0.74
2016,"정수빈","두산",114,305,269,65,2,49,20,25,48,12,0.286,0.242,0.319,0.305,0.624,0.293,-0.76
2016,"조동화","SK",76,172,143,34,0,24,16,15,17,6,0.266,0.238,0.323,0.273,0.596,0.286,-0.77
2016,"임훈","LG",60,198,180,47,1,20,14,12,26,8,0.301,0.261,0.314,0.3,0.614,0.286,-0.78
2016,"백용환","KIA",80,199,174,34,4,12,15,19,52,2,0.25,0.195,0.276,0.305,0.581,0.263,-0.8
2016,"박종윤","롯데",73,211,195,55,1,24,17,10,25,3,0.318,0.282,0.322,0.333,0.655,0.298,-0.96
2016,"강경학","한화",46,116,101,16,1,16,7,8,30,0,0.211,0.158,0.232,0.257,0.489,0.228,-0.97
2016,"심우준","KT",122,251,236,57,3,36,17,8,40,17,0.277,0.242,0.264,0.326,0.59,0.261,-1
2016,"하준호","KT",94,217,187,41,3,26,15,20,63,12,0.311,0.219,0.31,0.294,0.604,0.285,-1
2016,"이명기","SK",99,326,287,78,1,29,22,23,37,14,0.307,0.272,0.332,0.334,0.666,0.309,-1.01
2016,"김상현","KT",62,246,222,50,11,29,32,20,48,0,0.238,0.225,0.294,0.396,0.69,0.302,-1.03
2016,"김태군","NC",134,395,340,79,1,37,30,22,44,0,0.261,0.232,0.293,0.285,0.578,0.27,-1.11
2016,"송주호","한화",33,52,47,5,0,3,1,3,12,0,0.143,0.106,0.16,0.106,0.266,0.136,-1.18
2016,"정주현","LG",99,257,225,50,1,30,22,28,66,5,0.306,0.222,0.306,0.298,0.604,0.282,-1.25
2016,"김재현","삼성",122,215,188,41,0,25,14,8,42,1,0.279,0.218,0.275,0.255,0.53,0.25,-1.35
2016,"이해창","KT",88,254,231,47,6,16,22,9,65,1,0.252,0.203,0.24,0.325,0.565,0.247,-1.42
2016,"장민석","한화",98,227,205,47,1,38,16,16,44,3,0.288,0.229,0.285,0.307,0.592,0.272,-1.43
2016,"김연훈","KT",103,181,166,36,1,13,18,7,46,2,0.287,0.217,0.244,0.295,0.539,0.236,-1.66
2016,"조인성","한화",76,146,137,23,3,10,7,2,38,0,0.208,0.168,0.186,0.248,0.434,0.191,-1.67
2016,"지석훈","NC",141,394,351,77,9,34,54,22,91,0,0.265,0.219,0.278,0.336,0.614,0.274,-1.7
2016,"박계범","삼성",5,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2016,"지성준","한화",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2017,"최정","SK",130,527,430,136,46,89,113,70,107,1,0.316,0.316,0.427,0.684,1.111,0.442,7.3
2017,"김재환*","두산",144,636,544,185,35,110,115,81,123,4,0.385,0.34,0.429,0.603,1.032,0.427,7.22
2017,"최형우","KIA",142,629,514,176,26,98,120,96,82,0,0.362,0.342,0.45,0.576,1.026,0.43,7.2
2017,"박건우","두산",131,543,483,177,20,91,78,41,64,20,0.39,0.366,0.424,0.582,1.006,0.424,7.04
2017,"로사리오","한화",119,510,445,151,37,100,111,50,61,10,0.324,0.339,0.414,0.661,1.075,0.436,5.75
2017,"나성범","NC",125,561,498,173,24,103,99,48,116,17,0.413,0.347,0.415,0.584,0.999,0.416,5.64
2017,"손아섭","롯데",144,667,576,193,20,113,80,83,96,25,0.374,0.335,0.42,0.514,0.934,0.398,5.6
2017,"김선빈","KIA",137,529,476,176,5,84,64,39,40,4,0.393,0.37,0.42,0.477,0.897,0.391,5.19
2017,"버나디나","KIA",139,621,557,178,27,118,111,41,112,32,0.354,0.32,0.373,0.54,0.913,0.38,5.01
2017,"박민우","NC",106,452,388,141,3,84,47,46,51,11,0.408,0.363,0.441,0.472,0.913,0.404,4.92
2017,"김하성","넥센",141,601,526,159,23,90,114,58,65,16,0.306,0.302,0.376,0.513,0.889,0.375,4.76
2017,"스크럭스","NC",115,518,437,131,35,91,111,65,134,4,0.353,0.3,0.402,0.595,0.997,0.411,4.7
2017,"러프","삼성",134,591,515,162,31,90,124,60,107,2,0.344,0.315,0.396,0.569,0.965,0.402,4.59
2017,"구자욱","삼성",144,647,564,175,21,108,107,63,138,10,0.371,0.31,0.383,0.527,0.91,0.382,4.28
2017,"안치홍","KIA",132,545,487,154,21,95,93,43,70,7,0.332,0.316,0.373,0.513,0.886,0.374,4.23
2017,"한동민","SK",103,414,350,103,29,64,73,46,79,2,0.302,0.294,0.396,0.614,1.01,0.414,3.92
2017,"서건창","넥센",139,615,539,179,6,87,76,67,68,15,0.367,0.332,0.403,0.429,0.832,0.368,3.9
2017,"나지완","KIA",137,551,459,138,27,85,94,62,105,1,0.332,0.301,0.405,0.534,0.939,0.398,3.87
2017,"이대호","롯데",142,608,540,173,34,73,111,50,84,1,0.327,0.32,0.391,0.533,0.924,0.388,3.86
2017,"박용택","LG",138,596,509,175,14,83,90,72,88,4,0.387,0.344,0.424,0.479,0.903,0.391,3.67
2017,"강민호","롯데",130,515,456,130,22,62,68,41,104,0,0.324,0.285,0.361,0.482,0.843,0.357,3.63
2017,"이정후","넥센",144,622,552,179,2,111,47,60,67,12,0.365,0.324,0.395,0.417,0.812,0.36,3.41
2017,"전준우","롯데",110,496,455,146,18,76,69,30,70,2,0.347,0.321,0.37,0.503,0.873,0.371,3.18
2017,"오재일","두산",128,466,412,126,26,62,89,45,80,1,0.324,0.306,0.378,0.561,0.939,0.392,3.12
2017,"정근우","한화",105,442,391,129,11,73,46,32,48,6,0.352,0.33,0.392,0.471,0.863,0.374,3.01
2017,"김태균","한화",94,407,356,121,17,51,76,43,56,0,0.362,0.34,0.413,0.545,0.958,0.401,2.96
2017,"손시헌","NC",124,391,349,122,5,32,45,16,44,1,0.384,0.35,0.386,0.447,0.833,0.364,2.93
2017,"번즈","롯데",116,468,423,128,15,71,57,29,100,10,0.363,0.303,0.361,0.499,0.86,0.367,2.87
2017,"이범호","KIA",115,447,382,104,25,57,89,52,81,0,0.28,0.272,0.365,0.505,0.87,0.364,2.85
2017,"양의지","두산",111,406,347,96,14,47,67,43,53,1,0.29,0.277,0.373,0.441,0.814,0.355,2.76
2017,"민병헌","두산",123,520,447,136,14,73,71,47,74,3,0.334,0.304,0.389,0.445,0.834,0.366,2.57
2017,"이성열","한화",81,318,280,86,21,41,65,19,80,3,0.353,0.307,0.364,0.596,0.96,0.393,2.53
2017,"유강남","LG",118,364,324,90,17,43,66,14,72,2,0.308,0.278,0.335,0.475,0.81,0.345,2.36
2017,"로하스","KT",83,367,336,101,18,52,56,23,81,5,0.346,0.301,0.351,0.56,0.911,0.376,2.35
2017,"에반스","두산",138,581,514,152,27,82,90,61,114,2,0.332,0.296,0.372,0.49,0.862,0.368,2.32
2017,"송광민","한화",117,473,437,143,13,71,75,21,88,2,0.378,0.327,0.356,0.476,0.832,0.354,2.29
2017,"권희동","NC",141,554,472,135,19,72,86,52,90,3,0.314,0.286,0.371,0.458,0.829,0.358,2.16
2017,"초이스","넥센",46,201,176,54,17,37,42,17,49,0,0.333,0.307,0.388,0.653,1.041,0.423,2.15
2017,"정현","KT",124,399,350,105,6,45,42,18,69,4,0.356,0.3,0.369,0.426,0.795,0.352,2.15
2017,"김재호","두산",91,331,283,83,7,34,50,36,52,7,0.33,0.293,0.372,0.438,0.81,0.351,2.04
2017,"김주찬","KIA",122,478,440,136,12,78,70,31,59,9,0.335,0.309,0.359,0.489,0.848,0.362,2.03
2017,"채태인","넥센",109,384,342,110,12,46,62,34,94,0,0.41,0.322,0.388,0.5,0.888,0.379,2.01
2017,"이명기","KIA",115,512,464,154,9,79,63,28,57,8,0.362,0.332,0.371,0.459,0.83,0.359,1.99
2017,"로맥","SK",102,416,359,87,31,58,64,50,116,1,0.263,0.242,0.344,0.554,0.898,0.367,1.96
2017,"최주환","두산",129,452,399,120,7,65,57,38,58,3,0.333,0.301,0.37,0.424,0.794,0.347,1.84
2017,"나주환","SK",122,452,419,122,19,69,65,19,85,0,0.326,0.291,0.329,0.489,0.818,0.342,1.79
2017,"최진행*","한화",89,289,258,79,13,29,50,19,76,0,0.388,0.306,0.375,0.539,0.914,0.387,1.76
2017,"김민성","넥센",133,530,472,133,15,59,78,43,93,0,0.317,0.282,0.345,0.436,0.781,0.336,1.75
2017,"박경수","KT",131,511,442,116,15,62,66,57,118,1,0.324,0.262,0.352,0.43,0.782,0.337,1.64
2017,"박석민","NC",101,382,319,78,14,43,56,50,92,1,0.3,0.245,0.369,0.423,0.792,0.35,1.62
2017,"오지환","LG",107,390,334,91,8,47,39,45,105,10,0.367,0.272,0.362,0.407,0.769,0.336,1.57
2017,"모창민","NC",136,527,474,148,17,64,90,39,81,9,0.34,0.312,0.361,0.485,0.846,0.357,1.55
2017,"유한준","KT",133,497,445,136,13,52,68,45,59,0,0.327,0.306,0.37,0.436,0.806,0.35,1.49
2017,"정의윤","SK",112,381,349,112,15,44,45,19,61,0,0.35,0.321,0.367,0.496,0.863,0.368,1.45
2017,"이종욱","NC",107,355,318,98,5,52,34,28,30,9,0.326,0.308,0.371,0.403,0.774,0.344,1.45
2017,"조동찬","삼성",122,393,353,102,10,35,46,22,72,3,0.335,0.289,0.344,0.439,0.783,0.34,1.37
2017,"하주석","한화",111,470,432,123,11,69,52,23,83,7,0.33,0.285,0.328,0.44,0.768,0.328,1.32
2017,"고종욱","넥센",123,453,426,133,8,70,54,22,92,16,0.381,0.312,0.349,0.462,0.811,0.345,1.27
2017,"정성훈","LG",115,321,276,86,6,32,30,36,49,4,0.359,0.312,0.4,0.428,0.828,0.366,1.25
2017,"이승엽","삼성",135,533,472,132,24,65,87,47,85,1,0.292,0.28,0.348,0.517,0.865,0.356,1.25
2017,"장영석","넥센",60,212,186,50,12,30,38,17,50,0,0.306,0.269,0.358,0.538,0.896,0.377,1.25
2017,"이원석","삼성",121,459,411,109,18,55,62,34,80,2,0.285,0.265,0.323,0.45,0.773,0.326,1.17
2017,"오정복","KT",81,213,195,69,2,24,16,9,24,0,0.394,0.354,0.395,0.451,0.846,0.374,1.16
2017,"백창수","LG",52,122,101,33,4,15,18,12,18,1,0.358,0.327,0.412,0.535,0.947,0.404,1.14
2017,"박세혁","두산",97,237,201,57,5,41,26,19,44,2,0.333,0.284,0.354,0.398,0.752,0.332,1.1
2017,"박동원","넥센",103,284,256,69,11,33,39,17,56,2,0.305,0.27,0.321,0.434,0.755,0.323,1.1
2017,"김태군","NC",132,420,362,96,3,33,34,16,43,0,0.292,0.265,0.333,0.343,0.676,0.309,1.02
2017,"이해창","KT",114,283,254,69,11,33,44,19,50,1,0.297,0.272,0.322,0.445,0.767,0.325,1
2017,"박해민","삼성",144,638,570,162,7,96,54,50,78,40,0.313,0.284,0.338,0.393,0.731,0.318,0.95
2017,"김민식","SK",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
2017,"배영섭","삼성",92,244,218,66,6,39,26,19,44,1,0.355,0.303,0.365,0.445,0.81,0.351,0.91
2017,"김동엽","SK",125,428,393,109,22,58,70,23,62,2,0.279,0.277,0.329,0.496,0.825,0.345,0.86
2017,"윤석민","넥센",78,321,292,95,7,47,47,19,40,0,0.353,0.325,0.374,0.452,0.826,0.359,0.84
2017,"최재훈","두산",6,8,7,3,0,1,1,1,0,0,0.429,0.429,0.5,0.429,0.929,0.426,0.82
2017,"안익훈","LG",108,248,219,70,1,38,15,18,28,3,0.359,0.32,0.379,0.356,0.735,0.335,0.78
2017,"최준석","롯데",125,464,409,119,14,43,82,49,89,0,0.338,0.291,0.364,0.43,0.794,0.346,0.75
2017,"이상호","NC",95,241,227,76,0,33,15,7,15,12,0.358,0.335,0.36,0.37,0.73,0.329,0.69
2017,"오선진","한화",65,209,184,57,2,23,21,15,22,3,0.34,0.31,0.371,0.402,0.773,0.344,0.65
2017,"최원준","KIA",72,174,156,48,3,27,27,10,20,3,0.331,0.308,0.351,0.462,0.813,0.349,0.63
2017,"서동욱","KIA",125,366,319,90,7,49,48,33,86,1,0.362,0.282,0.352,0.42,0.772,0.337,0.63
2017,"이호준","NC",77,187,164,49,7,13,36,18,41,1,0.353,0.299,0.366,0.488,0.854,0.359,0.61
2017,"김성훈","삼성",47,166,151,48,0,27,18,12,16,4,0.353,0.318,0.37,0.371,0.741,0.332,0.59
2017,"김원석","한화",78,212,195,54,7,29,26,10,59,0,0.364,0.277,0.329,0.467,0.796,0.338,0.59
2017,"양성우","한화",118,417,358,99,2,42,40,38,51,4,0.316,0.277,0.363,0.372,0.735,0.333,0.57
2017,"이형종","LG",128,434,377,100,9,57,44,40,73,11,0.306,0.265,0.351,0.385,0.736,0.329,0.56
2017,"최경철*","삼성",25,39,32,10,2,5,7,3,10,0,0.381,0.313,0.41,0.563,0.973,0.41,0.54
2017,"김태완","넥센",46,100,90,28,4,14,7,9,24,0,0.387,0.311,0.38,0.5,0.88,0.377,0.52
2017,"황진수","롯데",60,133,117,34,1,18,16,10,38,4,0.418,0.291,0.359,0.402,0.761,0.336,0.51
2017,"정훈","롯데",68,136,109,27,1,16,6,18,28,3,0.321,0.248,0.376,0.385,0.761,0.343,0.51
2017,"김문호","롯데",131,448,390,114,2,49,35,37,73,9,0.354,0.292,0.372,0.356,0.728,0.33,0.46
2017,"손주인","LG",115,334,294,82,5,48,33,20,41,4,0.303,0.279,0.329,0.374,0.703,0.31,0.45
2017,"김재율","LG",75,198,181,55,6,21,28,10,35,0,0.348,0.304,0.345,0.453,0.798,0.344,0.4
2017,"윤석민","KT",64,265,246,73,13,43,58,14,45,0,0.314,0.297,0.336,0.52,0.856,0.356,0.37
2017,"정진호","두산",97,224,198,56,5,43,31,19,32,1,0.313,0.283,0.345,0.434,0.779,0.334,0.37
2017,"이천웅","LG",75,266,232,66,2,35,27,24,45,7,0.346,0.284,0.366,0.371,0.737,0.332,0.35
2017,"이대수","SK",58,124,105,29,0,18,4,10,20,3,0.341,0.276,0.35,0.343,0.693,0.316,0.35
2017,"노수광","SK",126,406,367,106,6,71,39,22,81,15,0.351,0.289,0.338,0.403,0.741,0.323,0.34
2017,"최항","SK",37,116,106,34,1,14,16,3,29,0,0.423,0.321,0.351,0.425,0.776,0.339,0.33
2017,"조용호","SK",69,225,191,52,0,34,10,25,39,11,0.342,0.272,0.365,0.319,0.684,0.319,0.32
2017,"히메네스","LG",51,198,181,50,7,29,30,13,19,3,0.276,0.276,0.333,0.436,0.769,0.331,0.31
2017,"강한울","삼성",135,448,412,125,0,58,24,26,57,12,0.351,0.303,0.344,0.34,0.684,0.308,0.3
2017,"강진성","NC",28,32,27,8,1,5,5,4,4,0,0.318,0.296,0.406,0.519,0.925,0.399,0.29
2017,"최재훈","한화",98,301,262,66,1,21,15,25,36,0,0.289,0.252,0.336,0.302,0.638,0.297,0.29
2017,"심우준","KT",103,303,286,82,4,38,26,8,58,18,0.347,0.287,0.314,0.395,0.709,0.308,0.28
2017,"이성우","SK",64,125,111,31,1,6,14,6,17,0,0.323,0.279,0.322,0.351,0.673,0.301,0.27
2017,"로니","LG",23,93,79,22,3,7,12,11,14,0,0.297,0.278,0.366,0.456,0.822,0.349,0.22
2017,"박헌도","롯데",56,130,113,29,4,19,13,14,27,0,0.305,0.257,0.354,0.398,0.752,0.334,0.21
2017,"박정권","SK",118,345,305,78,16,37,51,31,78,1,0.287,0.256,0.328,0.466,0.794,0.334,0.21
2017,"양석환","LG",132,496,445,117,14,62,83,38,93,3,0.3,0.263,0.326,0.431,0.757,0.323,0.2
2017,"지석훈","NC",121,304,268,64,6,29,24,22,67,1,0.294,0.239,0.318,0.366,0.684,0.304,0.2
2017,"김경언","한화",38,118,105,26,5,17,17,12,27,1,0.288,0.248,0.331,0.457,0.788,0.336,0.19
2017,"김호령","KIA",98,105,90,24,1,31,11,9,23,3,0.343,0.267,0.343,0.389,0.732,0.324,0.16
2017,"허도환","한화",30,49,40,9,1,4,4,4,10,0,0.276,0.225,0.326,0.375,0.701,0.314,0.15
2017,"권정웅","삼성",61,112,99,21,6,11,11,8,31,0,0.242,0.212,0.278,0.424,0.702,0.295,0.15
2017,"김주현","한화",24,43,34,9,0,3,3,8,15,0,0.474,0.265,0.419,0.324,0.743,0.355,0.14
2017,"정상호","LG",79,150,137,36,3,16,17,4,32,0,0.324,0.263,0.308,0.35,0.658,0.294,0.14
2017,"정범모","한화",22,50,43,11,1,5,3,5,15,0,0.37,0.256,0.333,0.372,0.705,0.313,0.14
2017,"이홍구","KIA",3,10,8,2,0,0,0,1,3,0,0.4,0.25,0.333,0.25,0.583,0.279,0.14
2017,"이택근","넥센",100,269,241,67,3,27,29,25,58,0,0.354,0.278,0.347,0.386,0.733,0.324,0.12
2017,"박한이","삼성",68,134,118,31,4,14,14,13,33,0,0.329,0.263,0.333,0.441,0.774,0.326,0.11
2017,"노관현","KIA",9,6,6,3,0,0,1,0,2,0,0.75,0.5,0.5,0.5,1,0.449,0.09
2017,"이진영","KIA",18,8,5,2,0,3,0,1,1,0,0.5,0.4,0.625,0.4,1.025,0.511,0.09
2017,"김성현","SK",130,429,380,103,4,45,29,34,28,2,0.283,0.271,0.336,0.339,0.675,0.305,0.09
2017,"유재신","KIA",9,5,3,1,0,4,0,1,1,1,0.5,0.333,0.5,0.333,0.833,0.403,0.08
2017,"이홍구","SK",50,100,93,17,10,14,18,4,40,0,0.159,0.183,0.23,0.538,0.768,0.299,0.08
2017,"김태우","NC",3,7,7,3,0,0,2,0,0,0,0.429,0.429,0.429,0.429,0.858,0.385,0.07
2017,"김헌곤","삼성",123,404,356,94,9,51,47,29,45,11,0.279,0.264,0.331,0.388,0.719,0.316,0.07
2017,"임익준","한화",30,47,36,9,0,7,2,7,8,1,0.321,0.25,0.372,0.278,0.65,0.312,0.07
2017,"김주성","LG",2,1,1,1,0,1,0,0,0,0,1,1,1,1,2,0.898,0.06
2017,"정찬헌(타)","LG",1,1,1,1,0,1,2,0,0,0,1,1,1,1,2,0.898,0.06
2017,"김강률(타)","두산",1,1,1,1,0,0,1,0,0,0,1,1,1,1,2,0.898,0.06
2017,"장성우","KT",118,348,294,68,8,28,46,43,59,0,0.259,0.231,0.328,0.357,0.685,0.304,0.06
2017,"김회성","한화",54,103,85,20,3,10,13,13,24,0,0.283,0.235,0.343,0.388,0.731,0.323,0.05
2017,"박윤","넥센",9,18,16,5,0,2,0,2,4,0,0.417,0.313,0.389,0.375,0.764,0.347,0.04
2017,"이재원","SK",114,350,314,76,9,32,42,16,55,0,0.264,0.242,0.292,0.376,0.668,0.29,0.04
2017,"최정민","KIA",8,9,9,3,0,1,1,0,4,0,0.6,0.333,0.333,0.444,0.777,0.337,0.03
2017,"허정협","넥센",83,266,228,54,9,35,39,24,73,1,0.306,0.237,0.34,0.395,0.735,0.325,0.03
2017,"박상언","한화",4,4,2,0,0,1,0,2,1,0,0,0,0.5,0,0.5,0.357,0.03
2017,"김진곤","KT",28,40,39,11,2,9,8,1,11,1,0.346,0.282,0.3,0.462,0.762,0.319,0.02
2017,"윤진호","LG",14,3,3,1,0,1,1,0,1,0,0.5,0.333,0.333,0.333,0.666,0.299,0.01
2017,"이진영","KT",103,285,263,76,2,28,31,17,34,0,0.326,0.289,0.335,0.418,0.753,0.327,0.01
2017,"백승현","LG",9,30,23,5,0,2,1,5,6,0,0.294,0.217,0.379,0.261,0.64,0.317,0.01
2017,"박유연","두산",3,3,3,1,0,0,0,0,2,0,1,0.333,0.333,0.333,0.666,0.299,0
2017,"노진혁","NC",4,7,7,2,0,2,0,0,1,0,0.333,0.286,0.286,0.429,0.715,0.305,0
2017,"최영진","삼성",14,22,20,4,1,4,4,1,4,1,0.2,0.2,0.238,0.55,0.788,0.297,-0.01
2017,"이정훈","KIA",4,3,2,0,0,0,0,0,1,0,0,0,0.333,0,0.333,0.263,-0.01
2017,"송성문","넥센",38,90,77,21,1,11,8,10,16,0,0.328,0.273,0.36,0.338,0.698,0.317,-0.02
2017,"김지성","KIA",37,49,47,11,2,6,4,1,14,1,0.29,0.234,0.265,0.426,0.691,0.29,-0.02
2017,"최정용","SK",5,8,6,2,0,1,0,1,0,0,0.333,0.333,0.429,0.333,0.762,0.359,-0.03
2017,"김용의","LG",60,189,164,44,0,17,8,19,49,9,0.383,0.268,0.344,0.329,0.673,0.307,-0.03
2017,"유영준","NC",2,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2017,"강구성","NC",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2017,"김재유","롯데",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2017,"전유수(타)","SK",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2017,"박진태(타)","KIA",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2017,"서예일","두산",22,25,23,6,0,5,2,1,6,0,0.353,0.261,0.292,0.348,0.64,0.282,-0.04
2017,"나경민","롯데",97,129,117,30,1,37,11,7,37,20,0.363,0.256,0.307,0.359,0.666,0.292,-0.04
2017,"차일목","한화",52,112,92,19,1,7,7,13,21,1,0.257,0.207,0.324,0.272,0.596,0.284,-0.04
2017,"이창열","한화",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.04
2017,"채상현","넥센",5,12,10,3,0,0,0,1,3,1,0.429,0.3,0.364,0.3,0.664,0.269,-0.05
2017,"허경민","두산",130,422,369,95,3,50,40,29,48,8,0.288,0.257,0.327,0.347,0.674,0.304,-0.05
2017,"정주후","KT",7,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.05
2017,"김종호","NC",3,2,2,0,0,0,0,0,2,1,NA,0,0,0,0,0,-0.05
2017,"임병욱","넥센",21,46,42,10,1,10,7,3,14,2,0.321,0.238,0.283,0.381,0.664,0.284,-0.06
2017,"최병연","KIA",3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.06
2017,"안주형","삼성",10,10,10,3,0,0,2,0,1,0,0.333,0.3,0.3,0.4,0.7,0.303,-0.07
2017,"오준혁","KIA",14,13,12,3,0,1,1,1,3,0,0.333,0.25,0.308,0.25,0.558,0.262,-0.07
2017,"김규민","넥센",14,23,21,5,0,5,2,1,6,0,0.333,0.238,0.304,0.333,0.637,0.283,-0.07
2017,"조평호","NC",29,52,44,10,1,4,4,6,13,0,0.3,0.227,0.333,0.364,0.697,0.313,-0.07
2017,"이성곤","두산",4,5,5,1,0,1,0,0,2,0,0.333,0.2,0.2,0.2,0.4,0.18,-0.07
2017,"이우성","두산",2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07
2017,"이종환","한화",1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07
2017,"강지광","넥센",1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07
2017,"노경은(타)","롯데",1,2,2,0,0,0,0,0,2,0,NA,0,0,0,0,0,-0.07
2017,"유민상","KT",15,33,30,7,1,4,2,2,8,1,0.286,0.233,0.303,0.367,0.67,0.296,-0.09
2017,"노수광","KIA",5,19,15,3,0,1,0,3,3,1,0.25,0.2,0.368,0.2,0.568,0.273,-0.09
2017,"김만수","KT",10,6,6,1,0,0,0,0,3,0,0.333,0.167,0.167,0.167,0.334,0.15,-0.09
2017,"최승준","SK",31,98,90,21,6,11,16,7,34,0,0.3,0.233,0.296,0.478,0.774,0.321,-0.1
2017,"윤요섭","KT",22,43,39,9,2,6,6,4,7,0,0.233,0.231,0.302,0.41,0.712,0.305,-0.1
2017,"김혜성","넥센",16,17,16,3,0,1,2,1,6,0,0.3,0.188,0.235,0.313,0.548,0.24,-0.1
2017,"홍성갑","넥센",7,8,7,1,0,0,0,1,5,0,0.5,0.143,0.25,0.143,0.393,0.201,-0.1
2017,"이인행","KIA",3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1
2017,"류지혁","두산",125,330,297,77,3,60,26,21,55,7,0.31,0.259,0.317,0.36,0.677,0.3,-0.11
2017,"백용환","KIA",15,20,17,3,0,2,1,3,3,0,0.214,0.176,0.3,0.176,0.476,0.242,-0.11
2017,"서상우","LG",10,17,13,1,1,4,2,3,8,1,0,0.077,0.294,0.308,0.602,0.252,-0.11
2017,"조수행","두산",80,52,47,13,0,17,2,4,12,3,0.371,0.277,0.346,0.319,0.665,0.308,-0.12
2017,"나종덕","롯데",5,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.12
2017,"문규현","롯데",110,337,304,82,6,38,42,10,42,2,0.293,0.27,0.295,0.391,0.686,0.293,-0.13
2017,"최원제","삼성",11,18,18,4,0,3,3,0,6,0,0.333,0.222,0.222,0.389,0.611,0.256,-0.13
